Person writing,"Type

(lack of type indicates no type to be used in TEI)

This is a legacy of our early TEI. We keep this information and keep encoding it in new documents for the sake of consistency. It has no searchability or relevance and wasn't implemented rigorously. What I mean is that categories and labels aren't very good, and because of the sprawl of annotations did not end up being applied consistently.",Key,"Name

This is the title/label of the one liner and should match the text preceding the colon in the write-up itself.","Write-up

The text preceding the colon in this column should match the text in the name/label column.

On this tab only, follow this format: ""Term: definition of geographic place or feature--in other words, WHAT it is. Then, discuss the historical/cultural/geographical importance, including any connection, if relevant, to story of Lone Woman and its key characters. Always include, when relevant, the Native American perspective; e.g., ""the homeland of XXX people.""","Sources & Notes

Wherever possible, the information in this column should be in the format of a citation rather than a single link. Full/formal citations are not necessary, but the goal should always be to allow someone else to follow the documentary/digital trail back to the item, whether or not its digital location has changed.",Latitude,Longitude
Rachel,placeName [no type],#cairerancho,Caire rancho,"Caire rancho: extensive ranch on Santa Cruz Island named after Justinian Caire, who acquired all the holdings of the Santa Cruz Island Company in the 1880s. Caire built up the Company's holdings and diversified operations to include ranching as well as carpentry, blacksmithing, and construction facilities. Until the late 1930s, the Caire family owned the island and continued ranching operations.","http://www.independent.com/news/2013/aug/15/justinian-caire/

http://www.nps.gov/chis/historyculture/santacruzisland.htm",34.034285,-119.809518
EA,"placeName type=""county""",#co_calaveras,Calaveras County,"Calaveras County: a county in Northern California and the homeland of the Miwok. It was incorporated on February 18, 1850 and is named after the Calaveras River, which an explorer reportedly named due to the large quantity of Indian skulls found on the river’s banks. The county seat is located in San Andreas, and the county had a population of 44,881 in 2016.",http://www.counties.org/county-profile/calaveras-country http://www.calaverashistory.org/overview/calaveras-county-ca http://www.calaverashistory.org/mokelumne-hill,38.21,-120.55
EA,"placeName type=""city""",#ci_cal,Calcutta,"Calcutta: a city in western India now known as Kolkata. Calcutta, which is an Anglicized form of the Bengali word Kalikata, was the capital of British India from 1772 to 1911. Today, Kolkata is the capital of West Bengal and one of the most populated and overcrowded cities in India.",http://academic.eb.com/levels/high/article/106113 http://www.indianetzone.com/2/kolkata.htm,22.608305,88.404242
Rachel,"placeName type=""island""",#i_chi,California Channel Islands,"California Channel Islands: eight islands that lie west of the California coast around Santa Barbara, Ventura, and Los Angeles. The Channel Islands (Anacapa, San Clemente, San Miguel, San Nicolas, Santa Barbara, Santa Catalina, Santa Cruz, and Santa Rosa) were home to the Chumash (northern islands) and Gabrielino (Tongva) (southern islands) peoples for thousands of years before the arrival of Europeans. After the establishment of the Spanish mission system, the Channel Islands were gradually depopulated, both as a result of Spanish removal policies and due to migration following the disruption of traditional lifeways. The islands were variously used for sheep grazing, cattle ranching, and commercial and recreational fishing. William Wrigley, Jr., of chewing gum fame, also developed Santa Catalina as a destination for tourists in the 1920s. Today, San Nicolas and San Clemente Islands are controlled by the US Navy, Santa Catalina, which has a resident population of approximately 4,000, is largely administered by the Catalina Nature Conservancy, and the other five islands are protected as part of the Channel Islands National Park.","http://www.nps.gov/chis/historyculture/upload/Archeological-overview-Dec-2010-abridged.pdf

http://www.nps.gov/chis/historyculture/upload/Park-Timeline-2012v.pdf

http://www.britannica.com/EBchecked/topic/522765/Channel-Islands",34.016111,-119.803889
EA,"placeName type=""region""",#re_caldesert,California Desert,"California Desert: a desert area in the territory of the Mojaves, Chemehuevis, and Quechans, who occupied the land until about 1868. At this point, the desert land filled with military bases, utility roads and lines, ranches, and mining sites. In 1976, a 25-million-acre region of the California Desert was designated by Congress as the California Desert Conservation Area.",http://www.biologicaldiversity.org/programs/public_lands/deserts/california_desert_conservation_area/history.html,34.8,-117.6
,"placeName type=""state""",#st_cal,California,"California: the thirty-first state to join the union, on September 9, 1850. The land within its borders was annexed from Mexico after the Mexican-American War. When California became a US state, slavery was prohibited as part of the Compromise of 1850. Today, California has the largest population of any state in the union.",,36.500691,-119.306366
Carina,"placeName type=""city""",#ci_callao,Callao,"Callao: a port city on the coast of Peru. Founded in 1537 by Francisco Pizarro, it was also the site of Spain’s 1826 surrender in the Peruvian War of Independence. Callao was a popular stop for ships engaged in the China trade in the eighteenth and nineteenth centuries; most of the cargo taken aboard consisted of gold and silver seized from the Inca Empire by Spanish conquistadores.","Britannica Academic, s.v. ""Callao,"" accessed March 27, 2017, http://academic.eb.com/levels/collegiate/article/Callao/18694.
""Callao."" Peru. Accessed March 27, 2017. http://www.peru.travel/where-to-go/callao.aspx.
Levy, Blethen Adams. ""South America."" The Maritime Heritage Project. Accessed May 01, 2017. http://www.maritimeheritage.org/ports/southAmericaPeru.html.
",-12.033333,-77.133333
EA,"placeName type=""region""",#re_chorn,Cape Horn,"Cape Horn: the southernmost point of South America, located at the tip of the Isla Hornos off Chile. ""Rounding the Horn"" by ship is both difficult and dangerous, requiring great skill.","https://www.google.com/maps/place/Cape+Horn/@-55.7655561,-67.4245952,4z/data=!4m2!3m1!1s0xbc4f6a29fbe244a5:0xc17e02656233665c",-55.98,-67.2892
Rachel,"placeName type=""city""",#ci_car,Carpinteria,"Carpinteria: a city that, during the pre-contact period, was home to the Chumash and an active trading site. In 1769, members of the Portolà expedition, the first European exploration of what is now California, noted the native population's use of redwood canoes and called the place a ""carpentry"" shop.",http://www.carpinteriahistoricalmuseum.org/About_Us.htm,34.399167,-119.516389
EA,placeName [no type],#olive,Casa de Olive,"Casa de Olive: the home of Carl Dittman, located on State Street in Santa Barbara, California.  Dittman bought the house in 1850 from the estate of a ship captain, James Scott.",http://sbgen.org/upload/files/allowIndex/AncestorsWest/AWVol32N3-4-2006.pdf,34.435184,-119.720579
Sara,"placeName type=""region""",#re_caveofwhales,Cave of the Whales,"Cave of the Whales: sea cave on the south coast of San Nicolas Island named for the petroglyphs, or cave paintings, found inside. Some figures prominently feature the kind of dorsal fins found on whales or sharks.",,33.243625,-119.499808
EA,"placeName type=""island""",#i_cedros,Cedros Island,"Cedros Island: an island in the Pacific Ocean approximately fourteen miles from Baja California. Also known as Cerros Island, the island was originally occupied by Cochimí-speaking people. The Spanish first visited the island in 1539 and transported the Natives to the mainland of Baja California in 1732. Today the island is home to a fishing village established in the 1920s.",http://www.jstor.org/stable/198561?seq=1#page_scan_tab_contents http://www.carsonhowe.com/Cedros_Village.html https://en.wikipedia.org/wiki/Cedros_Island,28.182778,-115.217778
EA,"placeName type=""region""",#re_ceam,Central America,"Central America: the region between Mexico and South America consisting of Panama, Costa Rica, Nicaragua, Honduras, El Salvador, Guatemala, and Belize. The Mayan civilization flourished in the region from 250 to 900 CE. The Spanish first arrived in 1502, when Christopher Columbus sailed near Panama. The Spaniards colonized Central America by splitting it into viceroyalties, and many Native peoples died due to disease and labor exploitation. The colonial period ended in 1821, when Guatemala, El Salvador, Honduras, Costa Rica, and Nicaragua all became independent nations. In the twentieth century, the region was politically dominated by dictators, and its economy was increasingly reliant on exporting coffee and bananas.",http://academic.eb.com/levels/collegiate/article/110093 http://www.cotf.edu/earthinfo/camerica/CAhis.html,12.136389,-86.251389
EA,"placeName type=""island""",#i_cerros,Cerros Island,"Cerros Island: an island in the Pacific Ocean approximately fourteen miles from Baja California. Also known as Cedros Island, the island was originally occupied by Cochimí-speaking people. The Spanish first visited the island in 1539 and transported the Natives to the mainland of Baja California in 1732. Today the island is home to a fishing village established in the 1920s.",http://www.jstor.org/stable/198561?seq=1#page_scan_tab_contents http://www.carsonhowe.com/Cedros_Village.html https://en.wikipedia.org/wiki/Cedros_Island,28.182773,-115.217773
EA,"placeName type=""city""",#ci_chester,Chester,"Chester: a city in Pennsylvania located between Philadelphia and Wilmington, Delaware. Originally settled by Europeans in 1645, it is the oldest town in Pennsylvania. Due to its location on the Delaware River, there were five shipyards nearby, including the one in which the <i>Santa Rosa</i> steamer was built.",http://www.oldchesterpa.com/broomall_history.htm,39.847222,-75.372778
EA,placeName [no type],#chetko,Chetko,"Chetko: likely refers to the Chetco River, a river in Curry County, Oregon. It begins in the Kalmiopsis Wilderness area of the Rogue River-Siskiyou National Forest and travels 55.5 miles before emptying into the Pacific Ocean between the towns of Harbor and Brookings.",http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:1139619 https://www.rivers.gov/rivers/chetco.php,42.064304,-124.227048
EA,"placeName type=""state""",#st_chi,Chiapas,"Chiapas: a state in southern Mexico that borders Guatemala. Chiapas contains a large population of indigenous peoples, most notably those of Mayan descent. Although Chiapas was connected with Guatemala during Spanish colonization, it became a state of Mexico in 1824. Due to the socioeconomic inequality in the region, a large armed uprising began in 1994 and lasted into the twenty-first century.",http://academic.eb.com/levels/collegiate/article/23965 http://www.history.com/topics/mexico/chiapas,16.416667,-92.416667
Rachel,"placeName type=""country""",#co_china,China,"China: one of the largest nations in the world, occupying the greater part of East Asia and 3,705,405 square miles of land. China also has one of oldest records of continuous civilization, dating back 4,000 years. Technologies linked to Chinese civilization include silk production, which began as early as 1300 BCE, and a lunisolar calendar system dating to 500 BCE. In the thirteenth century, the Venetian Marco Polo traveled across China on the Silk Road, establishing a relationship with the Mongol leader Kublai Khan. Through his writings, Marco Polo sparked Europe’s interest in the region. However, it was not until the nineteenth century that Chinese interaction with Europe increased as Western military powers forced the nation to open its doors to trade and to Christian missionaries. China became a central destination for maritime furs and abalone meat from California.
","http://travel.nationalgeographic.com/travel/countries/china-facts/
http://afe.easia.columbia.edu/timelines/china_modern_timeline.htm
http://www.newworldencyclopedia.org/entry/Chinese_calendar
http://www.silk-road.com/artl/marcopolo.shtml
http://www.biography.com/people/marco-polo-9443861 https://www.britannica.com/biography/Marco-Polo

",34.482581,103.769842
Rachel,"placeName type=""region""",#re_chineseharbor,Chinese Harbor,Chinese Harbor: a stretch of sand that lies on the northwest coast of San Nicolas Island. Its name stems from its use by nineteenth-century Chinese abalone harvesters.  It is also called Corral (or Coral) Harbor.,http://books.google.com/books?id=v2oSAAAAYAAJ&pg=PA46&lpg=PA46&dq=%22chinese+harbor%22+%22san+nicolas+island%22&source=bl&ots=k7ecBU6k4K&sig=jcWYx4QBP6mzccxNvsa5MMpcfGw&hl=en&sa=X&ei=QtAcVNOHIIiSgwTH_4DgCw&ved=0CGIQ6AEwCA#v=onepage&q=%22chinese%20harbor%22&f=false,34.024244,-119.614087
